text,entities,lang
In-experience ko ti agkurang ti init ko kalpasan ti NEOSTIGMINE METHYLSULFATE.,"[(52, 77, 'DRUG'), (20, 39, 'ADE')]",ilocano
Adu ti agsao nga agkurang ti init ko no ag-inom ti OXCARBAZEPINE.,"[(51, 64, 'DRUG'), (17, 36, 'ADE')]",ilocano
Ti kadawyan nga epekto ti FOLIC ACID ket naliday ti ulok.,"[(26, 36, 'DRUG'), (41, 56, 'ADE')]",ilocano
Nakaramdamak ti agsakit ti ulok kalpasan ti panag-inom ko ti ZINC (as Zinc Sulfate Monohydrate).,"[(61, 95, 'DRUG'), (16, 31, 'ADE')]",ilocano
Ti kadawyan nga epekto ti Ezetimibe ket agsukak.,"[(26, 35, 'DRUG'), (40, 47, 'ADE')]",ilocano
Ni nanang ket nakaramdam ti saanak makapanag-diges idi nag-inom ti Fluticasone propionate.,"[(67, 89, 'DRUG'), (28, 50, 'ADE')]",ilocano
"Idi ko inusar ti Norepinephrine Bitartrate, nagsang-atak ti nalawag ti kita.","[(17, 42, 'DRUG'), (60, 75, 'ADE')]",ilocano
Nakaramdamak ti agkaroak kalpasan ti panag-inom ko ti Ofloxacin + Dexamethasone (as sodium phosphate).,"[(54, 101, 'DRUG'), (16, 24, 'ADE')]",ilocano
Nakaramdamak ti adda pantal ko kalpasan ti panag-inom ko ti Brompheniramine.,"[(60, 75, 'DRUG'), (16, 30, 'ADE')]",ilocano
In-experience ko ti agkurang ti init ko kalpasan ti Thiamine Hydrochloride (Vitamin B1) / Pyridoxine Hydrochloride (Vitamin B6)/ Cyanocobalamin (Vitamin B12).,"[(52, 157, 'DRUG'), (20, 39, 'ADE')]",ilocano
Ni nanang ket nakaramdam ti naliday ti ulok idi nag-inom ti Norepinephrine(as bitartrate).,"[(60, 89, 'DRUG'), (28, 43, 'ADE')]",ilocano
Nariknak ti agsukak idi pinainomak ti Ferrous Sulfate Heptahydrate.,"[(38, 66, 'DRUG'), (12, 19, 'ADE')]",ilocano
"Kalpasan ti panag-inom ti Ferrous Sulfate, kanayonak a agkaroak.","[(26, 41, 'DRUG'), (55, 63, 'ADE')]",ilocano
In-experience ko ti agsakit dagiti ul-ulok kalpasan ti Itopride Hydrochloride.,"[(55, 77, 'DRUG'), (20, 42, 'ADE')]",ilocano
Nakaramdamak ti nalawag ti kita kalpasan ti panag-inom ko ti Pilocarpine Hydrochloride.,"[(61, 86, 'DRUG'), (16, 31, 'ADE')]",ilocano
"Kalpasan ti panag-inom ti Trimetazidine (As Hydrochloride), kanayonak a nasusukaak.","[(26, 58, 'DRUG'), (72, 82, 'ADE')]",ilocano
"Kalpasan ti panag-inom ti Chlorhexidine Gluconate, kanayonak a agkarkarigatak.","[(26, 49, 'DRUG'), (63, 77, 'ADE')]",ilocano
"Ti kadawyan nga epekto ti Rifampicin + Isoniazid + Pyrazinamide + Ethambutol 
Hydrochloride ket agbutengak.","[(26, 92, 'DRUG'), (97, 107, 'ADE')]",ilocano
Adu ti agsao nga agsukak no ag-inom ti Rifampicin + Isoniazid + Pyrazinamide + Ethambutol.,"[(39, 89, 'DRUG'), (17, 24, 'ADE')]",ilocano
In-experience ko ti nalawag ti kita kalpasan ti Cyanocobalamin.,"[(48, 62, 'DRUG'), (20, 35, 'ADE')]",ilocano
In-experience ko ti nalawag ti kita kalpasan ti Cefradine (as monohydrate).,"[(48, 74, 'DRUG'), (20, 35, 'ADE')]",ilocano
Ti agkarkarigatak ket maysa a epekto ti Ipratropium Bromide + Salbutamol (as sulfate).,"[(40, 85, 'DRUG'), (3, 17, 'ADE')]",ilocano
Ni nanang ket nakaramdam ti agsakit dagiti ul-ulok idi nag-inom ti OMEPRAZOLE.,"[(67, 77, 'DRUG'), (28, 50, 'ADE')]",ilocano
"Gapu ti Each gram contains: Polymyxin B sulfate- eq. to 10000 units; Neomycin sulfate- eq. to 3400 units; Bacitracin Zinc- eq. to 500 units, nakaramdamak ti nalawag ti kita.","[(8, 139, 'DRUG'), (157, 172, 'ADE')]",ilocano
Nariknak ti agsakit dagiti ul-ulok idi pinainomak ti Methyl Salicylate/ Camphor/ Menthol.,"[(53, 88, 'DRUG'), (12, 34, 'ADE')]",ilocano
Nakaramdamak ti nalidlidayak kalpasan ti panag-inom ko ti Follitropin Delta.,"[(58, 75, 'DRUG'), (16, 28, 'ADE')]",ilocano
Ti nalidlidayak ket maysa a epekto ti Mometasone Furoate (as Monohydrate).,"[(38, 73, 'DRUG'), (3, 15, 'ADE')]",ilocano
"Gapu ti PREGABALIN, nakaramdamak ti agkaroak.","[(8, 18, 'DRUG'), (36, 44, 'ADE')]",ilocano
Ni nanang ket nakaramdam ti nalawag ti kita idi nag-inom ti Fluocinonide + Neomycin Sulfate + Gramicidin + Nystatin.,"[(60, 115, 'DRUG'), (28, 43, 'ADE')]",ilocano
"Kalpasan ti panag-inom ti Cholecalciferol (Vit. D3), kanayonak a saanak makapanag-diges.","[(26, 51, 'DRUG'), (65, 87, 'ADE')]",ilocano
Nariknak ti agdirdirisak idi pinainomak ti Blumea Balsamifera L. (Sambong Leaf).,"[(43, 79, 'DRUG'), (12, 24, 'ADE')]",ilocano
Adu ti agsao nga nalidlidayak no ag-inom ti GANCICLOVIR.,"[(44, 55, 'DRUG'), (17, 29, 'ADE')]",ilocano
"Gapu ti Thiamine Mononitrate (Vit. B1) +Pyridoxine Hydrochloride (Vit. B6) + Cyanocobalamin (Vit. B12), nakaramdamak ti agbutengak.","[(8, 102, 'DRUG'), (120, 130, 'ADE')]",ilocano
Ti kadawyan nga epekto ti Calcium Folinate ket agkurang ti init ko.,"[(26, 42, 'DRUG'), (47, 66, 'ADE')]",ilocano
Nakaramdamak ti agbutengak kalpasan ti panag-inom ko ti Salbutamol sulfate.,"[(56, 74, 'DRUG'), (16, 26, 'ADE')]",ilocano
"Kalpasan ti panag-inom ti Multivitamin + Mineral + Lecithin + Korean Ginseng + Aloe Extract, kanayonak a agkaroak.","[(26, 91, 'DRUG'), (105, 113, 'ADE')]",ilocano
Adu ti agsao nga agkaroak no ag-inom ti METHOTREXATE.,"[(40, 52, 'DRUG'), (17, 25, 'ADE')]",ilocano
Nakaramdamak ti agsakit dagiti ul-ulok kalpasan ti panag-inom ko ti Benzylpenicillin sodium.,"[(68, 91, 'DRUG'), (16, 38, 'ADE')]",ilocano
Ti kadawyan nga epekto ti Atorvastatin ( As Calcium ) ket nataltalged ti ngiwat.,"[(26, 53, 'DRUG'), (58, 79, 'ADE')]",ilocano
Ni nanang ket nakaramdam ti agpaspas ti puso idi nag-inom ti Brinzolamide + Timolol (as maleate).,"[(61, 96, 'DRUG'), (28, 44, 'ADE')]",ilocano
Ti agsakit ti ulok ket maysa a epekto ti Ondansetron (as Hydrochloride Dihydrate).,"[(41, 81, 'DRUG'), (3, 18, 'ADE')]",ilocano
Adu ti agsao nga agsakit dagiti ul-ulok no ag-inom ti Lacipidine.,"[(54, 64, 'DRUG'), (17, 39, 'ADE')]",ilocano
Nariknak ti agsakit ti ulok idi pinainomak ti Tobramycin (as Sulfate).,"[(46, 69, 'DRUG'), (12, 27, 'ADE')]",ilocano
Ti agdirdirisak ket maysa a epekto ti Daratumumab.,"[(38, 49, 'DRUG'), (3, 15, 'ADE')]",ilocano
In-experience ko ti saanak makaturturog kalpasan ti Sitagliptin.,"[(52, 63, 'DRUG'), (20, 39, 'ADE')]",ilocano
"Kalpasan ti panag-inom ti Electrolyte Solution, kanayonak a agsakit dagiti ul-ulok.","[(26, 46, 'DRUG'), (60, 82, 'ADE')]",ilocano
Ti kadawyan nga epekto ti Amoxicilline (As Trihydrate) ket nalawag ti kita.,"[(26, 54, 'DRUG'), (59, 74, 'ADE')]",ilocano
"Gapu ti Cholecalciferol + Minerals, nakaramdamak ti kayat ko ti angin.","[(8, 34, 'DRUG'), (52, 69, 'ADE')]",ilocano
Adu ti agsao nga agkurang ti init ko no ag-inom ti Iron (as Ferrous fumarate) + Vitamin B-Complex.,"[(51, 97, 'DRUG'), (17, 36, 'ADE')]",ilocano
Nariknak ti nasusukaak idi pinainomak ti Fosaprepitant (as Dimeglumine).,"[(41, 71, 'DRUG'), (12, 22, 'ADE')]",ilocano
Ni nanang ket nakaramdam ti nalidlidayak idi nag-inom ti Crotamiton.,"[(57, 67, 'DRUG'), (28, 40, 'ADE')]",ilocano
Ti nasusukaak ket maysa a epekto ti Methyl salicylate + Menthol + Camphor.,"[(36, 73, 'DRUG'), (3, 13, 'ADE')]",ilocano
Nariknak ti nangato ti bukol idi pinainomak ti Trimetazidine dihydrochloride.,"[(47, 76, 'DRUG'), (12, 28, 'ADE')]",ilocano
"In-experience ko ti agdirdirisak kalpasan ti Diphtheria, Tetanus, Pertussis, Hepatitis B (rDNA) and 
Haemophilus influenzae Type B Conjugate Vaccine 
(Adsorbed).","[(45, 162, 'DRUG'), (20, 32, 'ADE')]",ilocano
Nakaramdamak ti saanak makapanag-diges kalpasan ti panag-inom ko ti Cassi Angustifolia Vahl (Senna Leaves).,"[(68, 106, 'DRUG'), (16, 38, 'ADE')]",ilocano
"Ni nanang ket nakaramdam ti nataltalged ti ngiwat idi nag-inom ti Paracetamol + Phenylephrine hydrochloride +
Chlorphenamine maleate.","[(66, 133, 'DRUG'), (28, 49, 'ADE')]",ilocano
Ni nanang ket nakaramdam ti kayat ko ti angin idi nag-inom ti Azithroseth.,"[(62, 73, 'DRUG'), (28, 45, 'ADE')]",ilocano
Adu ti agsao nga saanak makaturturog no ag-inom ti SITAGLIPTIN (as phosphate monohydrate).,"[(51, 89, 'DRUG'), (17, 36, 'ADE')]",ilocano
"Idi ko inusar ti Peginterferon alfa-2a, nagsang-atak ti agsakit dagiti ul-ulok.","[(17, 38, 'DRUG'), (56, 78, 'ADE')]",ilocano
"Gapu ti Tramadol Hydrochloride, nakaramdamak ti agkurang ti init ko.","[(8, 30, 'DRUG'), (48, 67, 'ADE')]",ilocano
"Idi ko inusar ti Peritoneal Dialysis Solution With 2.3% Dextrose, nagsang-atak ti adda pantal ko.","[(17, 64, 'DRUG'), (82, 96, 'ADE')]",ilocano
In-experience ko ti naliday ti ulok kalpasan ti Progesterone.,"[(48, 60, 'DRUG'), (20, 35, 'ADE')]",ilocano
Ti agsakit ti ulok ket maysa a epekto ti Zoledronic acid.,"[(41, 56, 'DRUG'), (3, 18, 'ADE')]",ilocano
"Kalpasan ti panag-inom ti Calcium Polystyrene Sulfonate, kanayonak a saanak makapanag-diges.","[(26, 55, 'DRUG'), (69, 91, 'ADE')]",ilocano
"Kalpasan ti panag-inom ti Diphenhydramine (as hydrochloride), kanayonak a nataltalged ti ngiwat.","[(26, 60, 'DRUG'), (74, 95, 'ADE')]",ilocano
In-experience ko ti agkarkarigatak kalpasan ti Zinc Gluconate.,"[(47, 61, 'DRUG'), (20, 34, 'ADE')]",ilocano
Nariknak ti adda pantal ko idi pinainomak ti Labetalol hydrochloride.,"[(45, 68, 'DRUG'), (12, 26, 'ADE')]",ilocano
"Pagkatapos ko gamiten an Zervit Plus, nag-aramak nu nagnginingisi.","[(25, 36, 'DRUG'), (52, 65, 'ADE')]",ivatan
"Sabi da, nagnginingisi nu epekto nu Isoniazid.","[(36, 45, 'DRUG'), (9, 22, 'ADE')]",ivatan
An kulang an hangin ay epekto nu Hedera helix L.(Ivy Leaf Extract).,"[(33, 66, 'DRUG'), (3, 19, 'ADE')]",ivatan
Manyahe nagrereklamo na nangangatal pag inom nu Dextromethorphan Hydrobromide.,"[(48, 77, 'DRUG'), (24, 35, 'ADE')]",ivatan
Namayan ako nu manget ang ulu pagkatapos inom ko nu Recombinant Human Erythropoietin Alfa.,"[(52, 89, 'DRUG'), (15, 29, 'ADE')]",ivatan
Na-experiensya ko an manuka pagkatapos nu Desloratadine.,"[(42, 55, 'DRUG'), (21, 27, 'ADE')]",ivatan
Namayan ako nu kulang an hangin pagkatapos inom ko nu Multivitamins + Minerals + Amino Acids + Deanol + Ginseng.,"[(54, 111, 'DRUG'), (15, 31, 'ADE')]",ivatan
Naramdaman ko an nagnginingisi matapos gamitin an Peritoneal Dialysis Solution With 4.25% Dextrose.,"[(50, 98, 'DRUG'), (17, 30, 'ADE')]",ivatan
An may katikati ay epekto nu Bacitracin + Polymyxin B Sulfate + Neomycin.,"[(29, 72, 'DRUG'), (3, 15, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Sevelamer (as Carbonate), nag-aramak nu napapanes.","[(25, 49, 'DRUG'), (65, 74, 'ADE')]",ivatan
Si nanay may nanamayan katapos inom na nu Multivitamins + Minerals + Korean Ginseng + Royal Jelly (see formulation on reverse side).,"[(42, 131, 'DRUG'), (13, 22, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Nonacog Alfa, nag-aramak nu natuyu an ngiwat.","[(25, 37, 'DRUG'), (53, 69, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Temozolomide, nag-aramak nu madin maturog.","[(25, 37, 'DRUG'), (53, 66, 'ADE')]",ivatan
Namayan ako nu madin maturog pagkatapos inom ko nu Filgrastim (Recombinant Granulocyte Colony-Stimulating Factor [Rhu-Gcsf]).,"[(51, 124, 'DRUG'), (15, 28, 'ADE')]",ivatan
Manyahe nagrereklamo na kulang an hangin pag inom nu Micafungin Sodium.,"[(53, 70, 'DRUG'), (24, 40, 'ADE')]",ivatan
Na-experiensya ko an nagnginingisi pagkatapos nu Zinc Sulfate Monohydrate.,"[(49, 73, 'DRUG'), (21, 34, 'ADE')]",ivatan
Manyahe nagrereklamo na manuka pag inom nu Chlorhexidine Gluconate + Cetrimide.,"[(43, 78, 'DRUG'), (24, 30, 'ADE')]",ivatan
Manyahe nagrereklamo na natuyu an ngiwat pag inom nu Amlodipine (as besilate) + Atorvastatin (as calcium).,"[(53, 105, 'DRUG'), (24, 40, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Teriparatide, nag-aramak nu kulang an hangin.","[(25, 37, 'DRUG'), (53, 69, 'ADE')]",ivatan
"Pagkatapos ko gamiten an CLOMIFENE CITRATE, nag-aramak nu madinayaw an kita.","[(25, 42, 'DRUG'), (58, 75, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Cefepime hydrochloride, nag-aramak nu manlalabas.","[(25, 47, 'DRUG'), (63, 73, 'ADE')]",ivatan
Namayan ako nu manget an kalamnan pagkatapos inom ko nu Loxoprofen (as Sodium dihydrate).,"[(56, 88, 'DRUG'), (15, 33, 'ADE')]",ivatan
"Sabi da, manget an kalamnan nu epekto nu Diazepam.","[(41, 49, 'DRUG'), (9, 27, 'ADE')]",ivatan
"Sabi da, madilim magdiges nu epekto nu VITAMIN B - COMPLEX.","[(39, 58, 'DRUG'), (9, 25, 'ADE')]",ivatan
Manyahe nagrereklamo na madinayaw an kita pag inom nu ASCORBIC ACID.,"[(54, 67, 'DRUG'), (24, 41, 'ADE')]",ivatan
Namayan ako nu nagnginingisi pagkatapos inom ko nu Isophane Insulin (Recombinant DNA).,"[(51, 85, 'DRUG'), (15, 28, 'ADE')]",ivatan
"Dahil nu Bisoprolol Fumarate + Perindopril Arginine, nagkapwa ako nu namamaga.","[(9, 51, 'DRUG'), (69, 77, 'ADE')]",ivatan
"Nu matapos ko inom an Aluminum Hydroxie + Magnesium Hydroxide + Simethicone, napa-madin maturog ako.","[(22, 75, 'DRUG'), (82, 95, 'ADE')]",ivatan
"Dahil nu Cefuroxime (As Axetil) + Clavulanate Potassium, nagkapwa ako nu may sukar.","[(9, 55, 'DRUG'), (73, 82, 'ADE')]",ivatan
"Dahil nu Valaciclovir (As Hydrochloride), nagkapwa ako nu madin maturog.","[(9, 40, 'DRUG'), (58, 71, 'ADE')]",ivatan
"Dahil nu Measles, Mumps and Rubella Vaccine (Live, Attenuated), nagkapwa ako nu manlalabas.","[(9, 62, 'DRUG'), (80, 90, 'ADE')]",ivatan
Namayan ako nu nangayakay pagkatapos inom ko nu Trimetazdine Hydrochloride.,"[(48, 74, 'DRUG'), (15, 25, 'ADE')]",ivatan
Na-experiensya ko an may katikati pagkatapos nu Miconazole Nitrate.,"[(48, 66, 'DRUG'), (21, 33, 'ADE')]",ivatan
Namayan ako nu manlalabas pagkatapos inom ko nu Salbutamol (as Sulfate)+ Ipratropium Bromide.,"[(48, 92, 'DRUG'), (15, 25, 'ADE')]",ivatan
An manget an kalamnan ay epekto nu Rabeprazole Sodium.,"[(35, 53, 'DRUG'), (3, 21, 'ADE')]",ivatan
Naramdaman ko an manget ang ulu matapos gamitin an Gentamicin (As Sulfate) + Dexamethasone Phosphate (As Sodium Phosphate).,"[(51, 122, 'DRUG'), (17, 31, 'ADE')]",ivatan
"Sabi da, nangayakay nu epekto nu Amikacin (as sulfate).","[(33, 54, 'DRUG'), (9, 19, 'ADE')]",ivatan
"Si nanay may madinayaw an kita katapos inom na nu Moxifloxacin (as hydrochloride) + Dexamethasone 
phosphate (as sodium).","[(50, 121, 'DRUG'), (13, 30, 'ADE')]",ivatan
Naramdaman ko an nagnginingisi matapos gamitin an Prednisolone (As Acetate).,"[(50, 75, 'DRUG'), (17, 30, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Iron (as Ferric Hydroxide Sucrose Complex), nag-aramak nu napapanes.","[(25, 67, 'DRUG'), (83, 92, 'ADE')]",ivatan
"Sabi da, madinayaw an kita nu epekto nu Troclosene Sodium.","[(40, 57, 'DRUG'), (9, 26, 'ADE')]",ivatan
Na-experiensya ko an natuyu an ngiwat pagkatapos nu Clonidine (as hydrochloride).,"[(52, 80, 'DRUG'), (21, 37, 'ADE')]",ivatan
Na-experiensya ko an nangangatal pagkatapos nu Clotrimazole + Clindamycin (as phosphate).,"[(47, 88, 'DRUG'), (21, 32, 'ADE')]",ivatan
"Dahil nu Polymyxin B Sulfate/ Neomycin Sulfate/ Dexamethasone, nagkapwa ako nu madilim magdiges.","[(9, 61, 'DRUG'), (79, 95, 'ADE')]",ivatan
An kulang an hangin ay epekto nu 70% Isopropyl Alcohol Solution Unscented.,"[(33, 73, 'DRUG'), (3, 19, 'ADE')]",ivatan
"Nu matapos ko inom an Dextromethorphan Hydrobromide + Guaifenesin + Phenylephrine Hydrochloride (Strawberry Flavor), napa-manlalabas ako.","[(22, 115, 'DRUG'), (122, 132, 'ADE')]",ivatan
Namayan ako nu madinayaw an kita pagkatapos inom ko nu Epirubicin (as hydrochloride).,"[(55, 84, 'DRUG'), (15, 32, 'ADE')]",ivatan
"Nu matapos ko inom an Loperamide Hydrchloride, napa-nagnginingisi ako.","[(22, 45, 'DRUG'), (52, 65, 'ADE')]",ivatan
"Sabi da, madinayaw an kita nu epekto nu Dextromethorphan Hydrobromide + Phenylephrine Hydrochloride.","[(40, 99, 'DRUG'), (9, 26, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Piroxicam + Methyl Salicylate + Methol + Eugenol, nag-aramak nu madilim magdiges.","[(25, 73, 'DRUG'), (89, 105, 'ADE')]",ivatan
"Sabi da, manlalabas nu epekto nu Bortezomib.","[(33, 43, 'DRUG'), (9, 19, 'ADE')]",ivatan
An may sepu ay epekto nu Moxifloxacin (as Hydrochloride) + Dexamethasone Phosphate (as Sodium).,"[(25, 94, 'DRUG'), (3, 11, 'ADE')]",ivatan
Manyahe nagrereklamo na nanamayan pag inom nu Multivitamins (see reverse for formulation).,"[(46, 89, 'DRUG'), (24, 33, 'ADE')]",ivatan
Naramdaman ko an madilim magdiges matapos gamitin an Iron (as Ferrous sulfate).,"[(53, 78, 'DRUG'), (17, 33, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Brolucizumab, nag-aramak nu madin maturog.","[(25, 37, 'DRUG'), (53, 66, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Retinyl Palmitate (Vitamin A), nag-aramak nu namamaga.","[(25, 54, 'DRUG'), (70, 78, 'ADE')]",ivatan
Na-experiensya ko an may katikati pagkatapos nu Dobutamine.,"[(48, 58, 'DRUG'), (21, 33, 'ADE')]",ivatan
"Nu matapos ko inom an Paracetamol + Phenylephrine Hydrochloride, napa-kulang an hangin ako.","[(22, 63, 'DRUG'), (70, 86, 'ADE')]",ivatan
Si nanay may nangayakay katapos inom na nu Paracetamol + Propyphenazone + Anhydrous Caffeine.,"[(43, 92, 'DRUG'), (13, 23, 'ADE')]",ivatan
Naramdaman ko an nangayakay matapos gamitin an Mometasone (as Furoate).,"[(47, 70, 'DRUG'), (17, 27, 'ADE')]",ivatan
"Dahil nu Cromolyn Sodium, nagkapwa ako nu namamaga.","[(9, 24, 'DRUG'), (42, 50, 'ADE')]",ivatan
Si nanay may nagnginingisi katapos inom na nu Donepezil Hydrochloride.,"[(46, 69, 'DRUG'), (13, 26, 'ADE')]",ivatan
Naramdaman ko an madilim magdiges matapos gamitin an Salmeterol (as xinofoate)/Fluticasone propionate.,"[(53, 101, 'DRUG'), (17, 33, 'ADE')]",ivatan
Namayan ako nu nangayakay pagkatapos inom ko nu Adapalene + Clindamycin (as phosphate).,"[(48, 86, 'DRUG'), (15, 25, 'ADE')]",ivatan
"Dahil nu Amlodipine (as Besilate)+ Valsartan, nagkapwa ako nu manget ang ulu.","[(9, 44, 'DRUG'), (62, 76, 'ADE')]",ivatan
Naramdaman ko an natuyu an ngiwat matapos gamitin an THIAMINE MONONITRATE + PYRIDOXINE HYDROCHLORIDE + CYANOCOBALAMIN.,"[(53, 117, 'DRUG'), (17, 33, 'ADE')]",ivatan
An madin maturog ay epekto nu Multivitamins + Phospholipids.,"[(30, 59, 'DRUG'), (3, 16, 'ADE')]",ivatan
Manyahe nagrereklamo na manget ang ulu pag inom nu Progestogen.,"[(51, 62, 'DRUG'), (24, 38, 'ADE')]",ivatan
Naramdaman ko an nagnginingisi matapos gamitin an Lipid Emulsion + Amino Acid + Electrolytes + Glucose.,"[(50, 102, 'DRUG'), (17, 30, 'ADE')]",ivatan
Na-experiensya ko an manget ang ulu pagkatapos nu Theophylline.,"[(50, 62, 'DRUG'), (21, 35, 'ADE')]",ivatan
Na-experiensya ko an manget an kalamnan pagkatapos nu Ergotrix.,"[(54, 62, 'DRUG'), (21, 39, 'ADE')]",ivatan
Si nanay may napapanes katapos inom na nu Neomycin (As Sulfate) + Polymyxin B (As Sulfate) + Bacitracin.,"[(42, 103, 'DRUG'), (13, 22, 'ADE')]",ivatan
An madinayaw an tibok ay epekto nu Ephedrine Hydrochloride.,"[(35, 58, 'DRUG'), (3, 21, 'ADE')]",ivatan
Naramdaman ko an manuka matapos gamitin an Sterile Phosphate Buffered Saline (Vet.).,"[(43, 83, 'DRUG'), (17, 23, 'ADE')]",ivatan
"Dahil nu Clindamycin phosphate, nagkapwa ako nu may katikati.","[(9, 30, 'DRUG'), (48, 60, 'ADE')]",ivatan
Namayan ako nu napapanes pagkatapos inom ko nu Sambong Leaf (Blumea Balsamifera L.).,"[(47, 83, 'DRUG'), (15, 24, 'ADE')]",ivatan
An madinayaw an tibok ay epekto nu Levocetirizine (as Hydrochloride).,"[(35, 68, 'DRUG'), (3, 21, 'ADE')]",ivatan
An nanamayan ay epekto nu Clindamycin (as hydrochloride).,"[(26, 56, 'DRUG'), (3, 12, 'ADE')]",ivatan
An may katikati ay epekto nu Ferrous Sulfate Heptahydrate 200 Mg/5Ml Syrup.,"[(29, 74, 'DRUG'), (3, 15, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Cefixime (As Trihydrate), nag-aramak nu kulang an hangin.","[(25, 49, 'DRUG'), (65, 81, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Ferrous Sulfate + Folic Acid + Vitamin B -Complex, nag-aramak nu madinayaw an kita.","[(25, 74, 'DRUG'), (90, 107, 'ADE')]",ivatan
An madilim magdiges ay epekto nu Ascorbic Acid + Cholecalciferol (Vitamin D3) + Zinc.,"[(33, 84, 'DRUG'), (3, 19, 'ADE')]",ivatan
"Sabi da, manlalabas nu epekto nu Thiamine Mononitrate (Vitamin B1) + Pyridoxine Hydrochloride (Vitamin B6)+ Cyanocobalamin
(Vitamin B12).","[(33, 137, 'DRUG'), (9, 19, 'ADE')]",ivatan
"Nu matapos ko inom an Lynestrenol, napa-madinayaw an tibok ako.","[(22, 33, 'DRUG'), (40, 58, 'ADE')]",ivatan
"An nangayakay ay epekto nu Moxifloxacin (as
Hydrochloride).","[(27, 58, 'DRUG'), (3, 13, 'ADE')]",ivatan
Manyahe nagrereklamo na namamaga pag inom nu Cloxacillin (as sodium).,"[(45, 68, 'DRUG'), (24, 32, 'ADE')]",ivatan
Namayan ako nu nangangatal pagkatapos inom ko nu Adapalene + Benzoyl Peroxide.,"[(49, 77, 'DRUG'), (15, 26, 'ADE')]",ivatan
Naramdaman ko an natuyu an ngiwat matapos gamitin an Esomep.,"[(53, 59, 'DRUG'), (17, 33, 'ADE')]",ivatan
Naramdaman ko an may sepu matapos gamitin an QUETIAPINE (AS FUMARATE).,"[(45, 69, 'DRUG'), (17, 25, 'ADE')]",ivatan
"Sabi da, may katikati nu epekto nu Prochlorpherazine maleate.","[(35, 60, 'DRUG'), (9, 21, 'ADE')]",ivatan
Namayan ako nu may katikati pagkatapos inom ko nu Sitagliptin (as phosphate monohydrate).,"[(50, 88, 'DRUG'), (15, 27, 'ADE')]",ivatan
"Dahil nu Dl-Alpha Tocopherol Acetate (Vitamin E), nagkapwa ako nu nangangatal.","[(9, 48, 'DRUG'), (66, 77, 'ADE')]",ivatan
Si nanay may madinayaw an tibok katapos inom na nu Streptokinase.,"[(51, 64, 'DRUG'), (13, 31, 'ADE')]",ivatan
"Nu matapos ko inom an Ketotifen (as hydrogen fumarate), napa-manlalabas ako.","[(22, 54, 'DRUG'), (61, 71, 'ADE')]",ivatan
Manyahe nagrereklamo na may sepu pag inom nu Exipine.,"[(45, 52, 'DRUG'), (24, 32, 'ADE')]",ivatan
Namayan ako nu may sukar pagkatapos inom ko nu Multivitamins + L-Lysine Hydrochloride.,"[(47, 85, 'DRUG'), (15, 24, 'ADE')]",ivatan
"Dahil nu Sodium Chloride, nagkapwa ako nu madilim magdiges.","[(9, 24, 'DRUG'), (42, 58, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Piperacillin (As Sodium) + Tazobactam(As Sodium), nag-aramak nu napapanes.","[(25, 73, 'DRUG'), (89, 98, 'ADE')]",ivatan
"Dahil nu CEFOXITIN (as sodium) + Dextrose, nagkapwa ako nu may sukar.","[(9, 41, 'DRUG'), (59, 68, 'ADE')]",ivatan
Naramdaman ko an nangangatal matapos gamitin an Benzydamine(As Hydrochloride).,"[(48, 77, 'DRUG'), (17, 28, 'ADE')]",ivatan
"Pagkatapos ko gamiten an Sitagliptin (as phosphate monohydrate) + Metformin 
hydrochloride, nag-aramak nu may katikati.","[(25, 91, 'DRUG'), (107, 119, 'ADE')]",ivatan
Na-experiensya ko an natuyu an ngiwat pagkatapos nu None.,"[(52, 56, 'DRUG'), (21, 37, 'ADE')]",ivatan
"Nu matapos ko inom an Fluticasone furoate, napa-madinayaw an tibok ako.","[(22, 41, 'DRUG'), (48, 66, 'ADE')]",ivatan
Na-experiensya ko an madinayaw an tibok pagkatapos nu Ciprofloxacin.,"[(54, 67, 'DRUG'), (21, 39, 'ADE')]",ivatan
Si nanay may nanamayan katapos inom na nu Magnesium.,"[(42, 51, 'DRUG'), (13, 22, 'ADE')]",ivatan
"Sabi da, may sepu nu epekto nu Vitamin B-Complex (see reverse).","[(31, 62, 'DRUG'), (9, 17, 'ADE')]",ivatan
"Manyahe nagrereklamo na nangangatal pag inom nu Guaifenesin + Phenylpropanolamine Hydrochloride + 
Chlorphenamine Maleate.","[(48, 122, 'DRUG'), (24, 35, 'ADE')]",ivatan
Si nanay may nangangatal katapos inom na nu Meropenem (As trihydrate).,"[(44, 69, 'DRUG'), (13, 24, 'ADE')]",ivatan
